-DOCSTART- -X- -X- -X-
   
First O O O
he O O O
cracked O O O
the O O O
code. O O O
Then O O O
he O O O
rewrote O O O
it. O O O
French O B-CUISINE B-CUISINE
chefs O O O
who O O O
covet O O O
Michelin O O O
stars O O O
study O O O
the O O O
restaurants O O O
that O O O
get O O O
them, O O O
and O O O
the O O O
ones O O O
that O O O
don't, O O O
before O O O
deciding O O O
where O O O
to O O O
devote O O O
their O O O
money O O O
and O O O
attention. O O O
If O O O
there O O O
is O O O
a O O O
formula O O O
behind O O O
the O O O
rating O O O
system, O O O
which O O O
for O O O
many O O O
chefs O O O
is O O O
an O O O
article O O O
of O O O
faith, O O O
almost O O O
no O O O
one O O O
figured O O O
it O O O
out O O O
the O O O
first O O O
time. O O O
Joël O O O
Robucho O O O
n, O O O
who O O O
died O O O
on O O O
Monday O O O
at O O O
73 O O O
, O O O
came O O O
closer O O O
than O O O
anyone O O O
. O O O
Mr. O O O
Robuchon's O O O
first O O O
restaurant, O O O
Jamin, O B-EST B-EST
was O O O
given O O O
one O O O
Michelin O O O
star O O O
in O O O
its O O O
first O O O
year. O O O
It O O O
got O O O
another O O O
in O O O
its O O O
second, O O O
and O O O
the O O O
next O O O
year O O O
it O O O
climbed O O O
to O O O
the O O O
top O O O
step, O O O
a O O O
three-star O O O
ranking. O O O
Mr. O O O
Robuchon O O O
was O O O
still O O O
in O O O
his O O O
late O O O
30s. O O O
What O O O
could O O O
he O O O
do O O O
for O O O
his O O O
next O O O
trick? O O O
There O O O
were O O O
new O O O
dishes O O O
to O O O
invent, O O O
new O O O
honors O O O
to O O O
win, O O O
new O O O
employees O O O
to O O O
terrify. O O O
The O O O
chef O O O
Eric O O O
Ripert, O O O
who O O O
was O O O
one O O O
of O O O
them O O O
, O O O
has O O O
said O O O
that O O O
he O O O
still O O O
has O O O
nightmares O O O
about O O O
covering O O O
plates O O O
with O O O
the O O O
precisely O O O
sized O O O
and O O O
spaced O O O
dots O O O
of O O O
sauce O O O
that O O O
were O O O
a O O O
Jamin O B-EST B-EST
signature. O O O
Playing O O O
the O O O
kitchen O O O
tyrant, O O O
regularly O O O
berating O O O
young O O O
cooks O O O
for O O O
mistakes O O O
nobody O O O
else O O O
would O O O
notice, O O O
Mr. O O O
Robuchon O O O
embodied O O O
the O O O
old O O O
order. O O O
At O O O
the O O O
time, O O O
this O O O
boot-camp O O O
style O O O
of O O O
running O O O
a O O O
kitchen O O O
was O O O
state O O O
of O O O
